Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBath,HouseAge,RemodAge,HasBasement,HasGarage,HasFireplace,OverallScore,ExteriorScore,BsmtScore,Qual_X_GrLivArea,Qual_X_TotalSF,Qual_X_LotArea,BsmtQual_X_BsmtFinSF1,YearBuilt_X_Qual,TotalSF2,Nbhd_X_Qual,Nbhd_X_GrLivArea,TotalPorchSF,LivAreaRatio,BsmtFinRatio,GaragePerCar,PorchRatio,BathPerRoom,BedroomRatio,RoomPerSqFt,QualPerSqFt,RemodRatio,LivAreaPerRoom,MasVnrRatio,WoodDeckRatio,YearsSinceRemod,GarageAge,KitchenQual_Ord,HeatingQC_Ord,GarageQual_Ord,GarageCond_Ord,BsmtCond_Ord,FireplaceQu_Ord,Functional_Ord,PavedDrive_Ord,BsmtExposure_Ord,BsmtFinType1_Ord,BsmtFinType2_Ord,LotShape_Ord,LandSlope_Ord,ExterQual_Ord,ExterCond_Ord,BsmtQual_Ord,TotalQualScore,Nbhd_GrLivArea_mean,Nbhd_GrLivArea_std,Nbhd_TotalSF_mean,Nbhd_TotalSF_std,Nbhd_LotArea_mean,Nbhd_LotArea_std,Nbhd_OverallQual_mean,Nbhd_OverallQual_std,Nbhd_YearBuilt_mean,Nbhd_YearBuilt_std,Nbhd_Count,GrLivArea_Z,TotalSF_Z,LotArea_Z,OverallQual_Z,YearBuilt_Z,MoSold_sin,MoSold_cos,DecadeBuilt,DecadeRemod,YrSold_minus_YearBuilt,OverallQual_X_TotalBath,GrLivArea_X_TotalBath,OverallQual_X_Fireplaces,GarageCars_X_GarageArea
11,20,RL,70.0,11200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Rec,906,Unf,0,134,1040,GasA,Ex,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,1965.0,Unf,1,384,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2008,WD,Normal,129500,2464,2.0,43,43,1,1,0,25,6,3,5200,12320,56000,2718,9825,6071296,25.135135135135137,1263740.5405405406,0,0.09284885278100169,0.8703170028818443,384.0,0.0,0.3333333333333333,0.5,0.004803073967339097,0.004803073967339097,0.0,173.33333333333334,0.0,0.0,43,43.0,3,5,3,3,3,0,7,3,1,3,1,4,3,3,3,3,36,1215.1351351351352,344.62488339564356,2577.9594594594596,559.9667416540092,10459.283783783783,3456.18901499971,5.027027027027027,0.5227161143927312,1963.6756756756756,14.071352524401286,74,-0.5067202726102755,-0.2031483348254308,0.21425389615738985,-0.01774922243980175,0.08787030375543477,0.8660254037844386,0.5000000000000001,1960,1960,43,10.0,2080.0,0,384
12,60,RL,85.0,11924,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,WdShing,Wd Shng,Stone,286.0,Ex,TA,PConc,Ex,TA,No,GLQ,998,Unf,0,177,1175,GasA,Ex,Y,SBrkr,1182,1142,0,2324,1,0,3,0,4,1,Ex,11,Typ,2,Gd,BuiltIn,2005.0,Fin,3,736,TA,TA,Y,147,21,0,0,0,0,,,,0,7,2006,New,Partial,345000,4235,4.0,1,0,1,1,1,45,8,5,20916,38115,107316,4990,18045,17935225,74.33766233766234,4452663.2727272725,168,0.1948846960167715,0.8486394557823129,245.33333333333334,0.014088050314465408,0.3333333333333333,0.3333333333333333,0.004731182795698925,0.003870967741935484,0.5,193.66666666666666,0.12301075268817205,0.012327044025157233,0,1.0,5,5,3,3,3,4,7,3,1,6,1,3,3,5,3,5,50,1915.948051948052,427.22805742994655,4264.532467532467,780.6045663865718,10887.948051948051,3637.945957094412,8.25974025974026,0.9921083000437609,2005.6753246753246,1.802349040627708,77,0.9528846626746332,-0.037784410176873146,0.2847121007752489,0.37159613272204045,-0.24098521116890476,-0.4999999999999997,-0.8660254037844388,2000,2000,1,36.0,9296.0,18,2208
13,20,RL,,12968,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,1962,Hip,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,737,Unf,0,175,912,GasA,TA,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,TA,4,Typ,0,,Detchd,1962.0,Unf,1,352,TA,TA,Y,140,0,0,0,176,0,,,,0,9,2008,WD,Normal,144000,2176,2.0,46,46,1,1,0,30,6,3,4560,10880,64840,2211,9810,4734976,25.135135135135137,1108203.2432432433,316,0.07032153597039094,0.8072289156626506,352.0,0.02436579535816177,0.4,0.4,0.004381161007667032,0.00547645125958379,0.0,182.4,0.0,0.010794972627033696,46,46.0,3,3,3,3,3,0,7,3,1,5,1,2,3,3,3,3,35,1215.1351351351352,344.62488339564356,2577.9594594594596,559.9667416540092,10459.283783783783,3456.18901499971,5.027027027027027,0.5227161143927312,1963.6756756756756,14.071352524401286,74,-0.8770639780242052,-0.7165477551740109,0.7256520269304475,-0.01774922243980175,-0.11118283332319487,-1.0,-1.8369701987210297e-16,1960,1960,46,10.0,1824.0,0,352
14,20,RL,91.0,10652,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1494,1494,GasA,Ex,Y,SBrkr,1494,0,0,1494,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,840,TA,TA,Y,160,33,0,0,0,0,,,,0,8,2007,New,Partial,279500,3828,2.0,1,0,1,1,1,35,7,4,10458,26796,74564,0,14042,14653584,46.48,2211867.0,193,0.14024218529991553,0.0,280.0,0.018116962358021214,0.25,0.375,0.0046822742474916385,0.0046822742474916385,0.5,186.75,0.20468227424749164,0.015019243405613442,0,1.0,4,5,3,3,3,4,7,3,3,1,1,3,3,4,3,4,45,1480.5,430.93246407134853,3190.6666666666665,732.1432605132611,9619.146666666667,2344.7755445209355,6.64,1.0380673834667236,1997.8866666666668,10.436472356944657,150,0.031254886175376737,0.8693162273457268,0.44030356431406414,0.1766379281275997,0.7094262181647742,-0.8660254037844385,-0.5000000000000004,2000,2000,1,14.0,2988.0,7,2520
15,20,RL,,10920,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,MetalSd,MetalSd,BrkFace,212.0,TA,TA,CBlock,TA,TA,No,BLQ,733,Unf,0,520,1253,GasA,TA,Y,SBrkr,1253,0,0,1253,1,0,1,1,2,1,TA,5,Typ,1,Fa,Attchd,1960.0,RFn,1,352,TA,TA,Y,0,213,176,0,0,0,,GdWo,,0,5,2008,WD,Normal,157000,2858,2.5,48,48,1,1,1,30,6,3,7518,17148,65520,2199,11760,8168164,32.160000000000004,1641819.8222222223,389,0.11473308305100266,0.5845295055821371,352.0,0.0356194487684278,0.4166666666666667,0.3333333333333333,0.003987240829346092,0.004784688995215311,0.0,208.83333333333334,0.16905901116427433,0.0,48,48.0,3,3,3,3,3,2,7,3,1,4,1,3,3,3,3,3,37,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,-0.1382662310598993,0.13223037608028257,0.2399419103900326,0.35100789687130146,0.000454877617872135,0.49999999999999994,-0.8660254037844387,1960,1960,48,15.0,3132.5,6,352
16,45,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,7,8,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,832,832,GasA,Ex,Y,FuseA,854,0,0,854,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1991.0,Unf,2,576,TA,TA,Y,48,112,0,0,0,0,,GdPrv,,0,7,2007,WD,Normal,132000,2262,1.0,78,6,1,1,0,56,6,3,5978,15834,42840,0,13503,5116644,35.362068965517246,1027420.8965517242,160,0.13951968632576375,0.0,288.0,0.026139519686325764,0.16666666666666666,0.3333333333333333,0.005847953216374269,0.008187134502923977,0.9113924050632911,142.33333333333334,0.0,0.007841855905897728,6,16.0,3,5,3,3,3,0,7,3,1,1,1,4,3,3,3,3,41,1203.0689655172414,386.6142218851026,2271.7241379310344,695.4491365386845,7360.413793103448,2714.360898799056,5.051724137931035,1.1909367357378586,1931.4310344827586,11.94154192189913,58,-0.9005576828930522,-0.013962452418798125,-0.45681360207111177,0.8892433224060343,-0.18784735987640785,-0.4999999999999997,-0.8660254037844388,1920,2000,78,7.0,854.0,0,1152
17,20,RL,,11241,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,ALQ,578,Unf,0,426,1004,GasA,Ex,Y,SBrkr,1004,0,0,1004,1,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1970.0,Fin,2,480,TA,TA,Y,0,0,0,0,0,0,,,Shed,700,3,2010,WD,Normal,149000,2488,2.0,40,40,1,1,1,42,6,3,6024,14928,67446,1734,11820,6190144,32.160000000000004,1315552.3555555556,0,0.08930795232165095,0.5751243781094527,240.0,0.0,0.3333333333333333,0.3333333333333333,0.004975124378109453,0.005970149253731343,0.0,167.33333333333334,0.1791044776119403,0.0,40,40.0,3,5,3,3,3,3,7,3,1,5,1,3,3,3,3,3,42,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,-0.7389925276966466,-0.3857284442596006,0.3386765458307547,0.35100789687130146,1.0239295178136534,1.0,6.123233995736766e-17,1970,1970,40,12.0,2008.0,6,960
18,90,RL,72.0,10791,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,Slab,,,,,0,,0,0,0,GasA,TA,Y,SBrkr,1296,0,0,1296,0,0,2,0,2,2,TA,6,Typ,0,,CarPort,1967.0,Unf,2,516,TA,TA,Y,0,0,0,0,0,0,,,Shed,500,10,2006,WD,Normal,90000,1812,2.0,39,39,0,1,0,20,6,0,5184,7248,43164,0,7868,3283344,20.10810810810811,1574815.1351351351,0,0.12008895478131949,0.0,258.0,0.0,0.2857142857142857,0.2857142857142857,0.004626060138781804,0.0030840400925212026,0.0,185.14285714285714,0.0,0.0,39,39.0,3,3,3,3,0,0,7,3,0,0,0,4,3,3,3,0,27,1215.1351351351352,344.62488339564356,2577.9594594594596,559.9667416540092,10459.283783783783,3456.18901499971,5.027027027027027,0.5227161143927312,1963.6756756756756,14.071352524401286,74,0.2339671382175837,-1.3654275781145775,0.09594969056565875,-0.6744704527124624,0.22057239514118787,-0.8660254037844386,0.5000000000000001,1960,1960,39,8.0,2592.0,0,1032
19,20,RL,66.0,13695,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,GLQ,646,Unf,0,468,1114,GasA,Ex,Y,SBrkr,1114,0,0,1114,1,0,1,1,3,1,Gd,6,Typ,0,,Detchd,2004.0,Unf,2,576,TA,TA,Y,0,102,0,0,0,0,,,,0,6,2008,WD,Normal,159000,2804,2.5,4,4,1,1,0,25,6,3,5570,14020,68475,1938,10020,7862416,31.610169491525426,1776848.8813559322,102,0.0813376168224299,0.579372197309417,288.0,0.007447429906542056,0.35714285714285715,0.42857142857142855,0.0053811659192825115,0.004484304932735426,0.0,159.14285714285714,0.0,0.0,4,4.0,4,5,3,3,3,0,7,3,1,6,1,4,3,3,3,3,37,1595.0169491525423,507.98837522422264,3121.5423728813557,796.5045905886263,9923.796610169491,2262.590869043267,6.322033898305085,0.9366241281601614,1988.5593220338983,13.169022148968512,59,-0.9450450591148409,-0.39816996244119723,1.6660269492182798,-0.6826486766748322,1.0897490175231157,1.2246467991473532e-16,-1.0,2000,2000,4,12.5,2785.0,0,1152
20,20,RL,70.0,7560,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1965,Hip,CompShg,BrkFace,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,504,Unf,0,525,1029,GasA,TA,Y,SBrkr,1339,0,0,1339,0,0,1,0,3,1,TA,6,Min1,0,,Attchd,1958.0,Unf,1,294,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,5,2009,COD,Abnorml,139000,2662,1.0,51,44,1,1,0,30,6,3,6695,13310,37800,1512,9790,7086244,26.8,1754506.5777777778,0,0.17709297711942865,0.4893203883495146,294.0,0.0,0.14285714285714285,0.42857142857142855,0.004477611940298508,0.0037313432835820895,0.1346153846153846,191.28571428571428,0.0,0.0,44,51.0,3,3,3,3,3,0,6,3,1,2,1,4,3,3,3,3,35,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,0.06921353404355557,-0.14214780982949338,-0.7935421241296752,-0.19744194199010737,-0.2042400504212841,0.49999999999999994,-0.8660254037844387,1950,1960,51,5.0,1339.0,0,294
21,60,RL,101.0,14215,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1158,1158,GasA,Ex,Y,SBrkr,1158,1218,0,2376,0,0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005.0,RFn,3,853,TA,TA,Y,240,154,0,0,0,0,,,,0,11,2006,New,Partial,325300,4387,3.5,1,0,1,1,1,40,7,5,19008,35096,113720,0,16040,19245769,66.07792207792208,4552292.571428571,394,0.1671356218345526,0.0,284.3333333333333,0.02771525042205965,0.35,0.4,0.0037862852334875894,0.0033655868742111907,0.5,237.6,0.15986537652503155,0.016882386043894203,0,1.0,4,5,3,3,3,4,7,3,3,1,1,3,3,4,3,5,47,1915.948051948052,427.22805742994655,4264.532467532467,780.6045663865718,10887.948051948051,3637.945957094412,8.25974025974026,0.9921083000437609,2005.6753246753246,1.802349040627708,77,1.0743152861421454,0.15668732980119487,0.9142900134489766,-0.13038460797264612,-0.24098521116890476,-0.5000000000000004,0.8660254037844384,2000,2000,1,28.0,8316.0,8,2559
22,45,RM,57.0,7449,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,637,637,GasA,Ex,Y,FuseF,1108,0,0,1108,0,0,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,1930.0,Unf,1,280,TA,TA,N,0,0,205,0,0,0,,GdPrv,,0,6,2007,WD,Normal,139400,2025,1.0,77,57,1,1,1,49,6,3,7756,14175,52143,0,13510,4100625,33.2972972972973,1265665.4054054054,205,0.1487248322147651,0.0,280.0,0.027516778523489934,0.14285714285714285,0.42857142857142855,0.005410279531109108,0.0063119927862939585,0.2564102564102564,158.28571428571428,0.0,0.0,57,77.0,4,5,3,3,3,4,7,1,1,1,1,4,3,3,3,3,45,1142.2972972972973,283.9023565383846,2205.135135135135,461.6882763993088,8109.1621621621625,2546.605425894478,4.756756756756757,1.140307107888178,1927.945945945946,13.144381871156,37,-0.12038263815721177,-0.3893228861058821,-0.25913045852866956,1.0480940959246878,0.14522048915002,1.2246467991473532e-16,-1.0,1930,1950,77,7.0,1108.0,7,280
23,20,RL,75.0,9742,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1777,1777,GasA,Ex,Y,SBrkr,1795,0,0,1795,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2,534,TA,TA,Y,171,159,0,0,0,0,,,,0,9,2008,WD,Normal,230000,4106,2.0,6,6,1,1,1,40,7,4,14360,32848,77936,0,16016,16859236,53.12,2657497.5,330,0.18423483526634507,0.0,267.0,0.03387047110746177,0.25,0.375,0.0038975501113585748,0.004454342984409799,0.0,224.375,0.1564587973273942,0.01755106230113928,6,6.0,4,5,3,3,3,4,7,3,1,1,1,4,3,4,3,4,46,1480.5,430.93246407134853,3190.6666666666665,732.1432605132611,9619.146666666667,2344.7755445209355,6.64,1.0380673834667236,1997.8866666666668,10.436472356944657,150,0.7281230890485914,1.2485054185624296,0.05237216050797486,0.6672988395931541,0.35966801693316375,-1.0,-1.8369701987210297e-16,2000,2000,6,16.0,3590.0,8,1068
24,120,RM,44.0,4224,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,840,Unf,0,200,1040,GasA,TA,Y,SBrkr,1060,0,0,1060,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Unf,2,572,TA,TA,Y,100,110,0,0,0,0,,,,0,6,2007,WD,Normal,129900,2672,2.0,31,31,1,1,1,35,6,4,5300,13360,21120,3360,9880,7139584,22.352941176470587,1122477.6470588236,210,0.25088757396449707,0.8069164265129684,286.0,0.04970414201183432,0.2857142857142857,0.42857142857142855,0.005655042412818096,0.00471253534401508,0.0,151.42857142857142,0.0,0.023668639053254437,31,31.0,3,3,3,3,3,3,7,3,1,6,1,4,3,3,3,4,40,1058.9411764705883,472.6258391407831,1971.764705882353,719.5076901440807,2324.0,955.922721772006,4.470588235294118,0.6242642728467978,1972.5882352941176,2.6706465399180623,17,0.0022355696034923904,0.9718637339979262,1.9855312835310532,0.32593942596422354,0.9294724154940268,1.2246467991473532e-16,-1.0,1970,1970,31,10.0,2120.0,5,1144
25,20,RL,,8246,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1968,2001,Gable,CompShg,Plywood,Plywood,,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,188,ALQ,668,204,1060,GasA,Ex,Y,SBrkr,1060,0,0,1060,1,0,1,0,3,1,Gd,6,Typ,1,TA,Attchd,1968.0,Unf,1,270,TA,TA,Y,406,90,0,0,0,0,,MnPrv,,0,5,2010,WD,Normal,154000,2390,2.0,42,9,1,1,1,40,7,3,5300,11950,41230,564,9840,5712100,25.135135135135137,1288043.2432432433,496,0.12853158724384625,0.8067860508953817,270.0,0.06014308233296956,0.2857142857142857,0.42857142857142855,0.005655042412818096,0.00471253534401508,0.7674418604651163,151.42857142857142,0.0,0.04923002303868073,9,42.0,4,5,3,3,3,3,7,3,2,3,5,3,3,3,4,3,44,1215.1351351351352,344.62488339564356,2577.9594594594596,559.9667416540092,10459.283783783783,3456.18901499971,5.027027027027027,0.5227161143927312,1963.6756756756756,14.071352524401286,74,-0.44885406863934907,-0.3350634636649965,-0.640197505598047,-0.01774922243980175,0.2869234408340644,0.49999999999999994,-0.8660254037844387,1960,2000,42,10.0,2120.0,5,270
26,20,RL,110.0,14230,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1566,1566,GasA,Ex,Y,SBrkr,1600,0,0,1600,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3,890,TA,TA,Y,0,56,0,0,0,0,,,,0,7,2009,WD,Normal,256300,4056,2.0,2,2,1,1,1,40,7,4,12800,32448,113840,0,16056,16451136,66.07792207792208,3065516.883116883,56,0.11243060923336379,0.0,296.6666666666667,0.003935071323167732,0.25,0.375,0.004372267332916927,0.004996876951905059,0.0,200.0,0.3997501561524047,0.0,2,2.0,4,5,3,3,3,4,7,3,1,1,1,4,3,4,3,4,46,1915.948051948052,427.22805742994655,4264.532467532467,780.6045663865718,10887.948051948051,3637.945957094412,8.25974025974026,0.9921083000437609,2005.6753246753246,1.802349040627708,77,-0.737803248680728,-0.26680047238788746,0.9184120862076435,-0.13038460797264612,0.4727017603698059,-0.4999999999999997,-0.8660254037844388,2000,2000,2,16.0,3200.0,8,2670
27,20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,234,Rec,486,180,900,GasA,TA,Y,SBrkr,900,0,0,900,0,1,1,0,3,1,Gd,5,Typ,0,,Detchd,2005.0,Unf,2,576,TA,TA,Y,222,32,0,0,0,0,,,,0,5,2010,WD,Normal,134800,2376,1.5,59,10,1,1,0,35,6,3,4500,11880,36000,702,9755,5645376,26.8,1179280.0,254,0.12498264129981947,0.7991120976692564,288.0,0.03527287876683794,0.25,0.5,0.005549389567147614,0.005549389567147614,0.8166666666666667,150.0,0.0,0.030829051520622135,10,5.0,4,3,3,3,3,0,7,3,2,4,3,4,3,3,3,3,37,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,-0.9898982901473362,-0.5425159790651869,-0.9042725563996439,-0.19744194199010737,-0.9206722985583309,0.49999999999999994,-0.8660254037844387,1950,2000,59,7.5,1350.0,0,1152
28,20,RL,98.0,11478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,No,GLQ,1218,Unf,0,486,1704,GasA,Ex,Y,SBrkr,1704,0,0,1704,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,RFn,3,772,TA,TA,Y,0,50,0,0,0,0,,,,0,5,2010,WD,Normal,306000,4180,3.0,3,2,1,1,1,40,7,5,13632,33440,91824,6090,16056,17472400,66.07792207792208,3264775.4805194805,50,0.14844498649708163,0.7143695014662756,257.3333333333333,0.0043557801202195314,0.375,0.375,0.004105571847507331,0.00469208211143695,0.25,213.0,0.11730205278592376,0.0,2,2.0,4,5,3,3,3,4,7,3,1,6,1,4,3,4,3,5,47,1915.948051948052,427.22805742994655,4264.532467532467,780.6045663865718,10887.948051948051,3637.945957094412,8.25974025974026,0.9921083000437609,2005.6753246753246,1.802349040627708,77,-0.4949420017457037,-0.1081524739847267,0.16214913741755246,-0.13038460797264612,0.4727017603698059,0.49999999999999994,-0.8660254037844387,2000,2000,3,24.0,5112.0,8,2316
29,20,RL,47.0,16321,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,1277,Unf,0,207,1484,GasA,TA,Y,SBrkr,1600,0,0,1600,1,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,1,319,TA,TA,Y,288,258,0,0,0,0,,,,0,12,2006,WD,Normal,207500,3403,2.0,49,9,1,1,1,30,6,3,8000,17015,81605,3831,9785,11580409,26.8,2096497.7777777778,546,0.09802720254870727,0.8599326599326599,319.0,0.03345178286974636,0.2857142857142857,0.2857142857142857,0.0037476577139287947,0.003123048094940662,0.8,228.57142857142858,0.0,0.01764489645876731,9,49.0,3,3,3,3,3,4,7,3,4,4,1,3,3,3,3,3,39,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,0.6988904955784594,0.8951697195538942,1.9012059789736462,-0.19744194199010737,-0.30658751444086224,-2.4492935982947064e-16,1.0,1950,1990,49,10.0,3200.0,10,319
30,30,RM,60.0,6324,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,520,520,GasA,Fa,N,SBrkr,520,0,0,520,0,0,1,0,1,1,Fa,4,Typ,0,,Detchd,1920.0,Unf,1,240,Fa,TA,Y,49,0,87,0,0,0,,,,0,5,2008,WD,Normal,68500,1280,1.0,81,58,1,1,0,24,6,3,2080,5120,25296,0,7708,1638400,20.20689655172414,625595.8620689656,136,0.08221343873517786,0.0,240.0,0.02150197628458498,0.2,0.2,0.007677543186180422,0.007677543186180422,0.2804878048780488,104.0,0.0,0.00774703557312253,58,88.0,2,2,2,3,3,0,7,3,1,1,1,3,3,3,3,3,31,1203.0689655172414,386.6142218851026,2271.7241379310344,695.4491365386845,7360.413793103448,2714.360898799056,5.051724137931035,1.1909367357378586,1931.4310344827586,11.94154192189913,58,-1.762239172224486,-1.4239720977469383,-0.38168546713692136,-0.48003400590060274,-0.34238845027118414,0.49999999999999994,-0.8660254037844387,1920,1950,81,4.0,520.0,0,240
